voter_id,card_id,card_pin,email_pin,sin,tax_10100,tax_12000,tax_12900,tax_14299,tax_15000,tax_23600,tax_24400,tax_26000,tax_31220,tax_58240
99b6e8fe-4442-474e-80e8-8598fd76fadf,HZV8BPEPKNVO,13306485,,685,380718,1771119,963842,0,3115679,934703,0,3115679,0,467351
da4b08dd-6271-44d2-9cb2-854b1546d528,NTYWHBWL4W1A,94417100,,236,166646,1958569,320090,0,2445305,733591,0,2445305,0,366795
5e1bd4e9-0ab8-4d37-a6f0-97724e74ad5e,015WBWP3B0CY,18387664,,804,738513,702583,20357,27597305,29058758,8717627,2905875,1461453,3000,4358813
eb698837-736b-4fe9-8f66-acbdc80c99f6,VE9RYR7LSXBK,10416149,,946,588552,286874,209773,0,1085199,325559,0,1085199,0,162779
762614d1-cbbe-4607-9827-bdd2f40b81d2,PUIVR0HWV9AR,23816648,,955,938995,1990912,135930,0,3065837,919751,0,3065837,0,459875
915671d9-980d-48c7-baa0-d9c2313e06dc,YDKO6N8YN88Z,48068818,,346,827236,2446000,158110,0,3431346,1029403,0,3431346,0,514701
5d92e7f4-9b4b-4077-81ad-cca55a989b0f,5XBUM84YHBV1,91254601,,251,735746,260527,441793,0,1438066,431419,0,1438066,0,215709
cefb0d8a-c7e2-4508-840a-4a80c51bdb07,VVPAA5FA3ZSK,27545678,,371,15313,207642,554023,0,776978,233093,0,776978,0,116546
1d1b5a1a-120c-4b01-8a3f-fbee56e4b377,GFCDQZP67HRS,83985679,,851,296293,428355,948733,0,1673381,502014,0,1673381,0,251007
d93a5623-f693-4c5a-93e1-88fe8413cd23,F7088C2ZDYPW,12612127,,155,796044,1140599,508597,0,2445240,733572,0,2445240,0,366786
846ff703-8771-43da-bc65-bf4bff53e0bc,RXRW0MMVSB2Q,87525199,,830,803816,2248565,557773,0,3610154,1083046,0,3610154,0,541523
2ae96c31-810a-49cf-9788-8921dc17f0be,5JNVY8K8HZE3,85078844,,698,152948,1872038,685297,0,2710283,813084,0,2710283,0,406542
0bcd4373-ce2c-4e41-a2f1-4fbff518c073,DZKLT4N4HSZ1,53383224,,305,565012,334672,368903,0,1268587,380576,0,1268587,0,190288
5ae671f5-2bb9-48fa-b47f-a394d25774b2,ZGNRM22DKSBY,11161897,,893,43141,1707777,384860,0,2135778,640733,0,2135778,0,320366
e78ad72c-98c4-44b2-a2f4-097e5d3ab8d1,N8QPKWWT99IL,62608866,,313,148860,498528,651884,44021948,45321220,13596366,0,1299272,0,6798183
7f881708-559d-4128-8d62-76b861a8232e,LBKSKGZJB6YT,74837551,,262,794898,1352629,709526,0,2857053,857115,0,2857053,0,428557
be6cc69a-0bf9-45a4-a98b-5510ea8dd28c,CESICD8N17SA,52542319,,359,244585,1556484,501201,0,2302270,690681,230227,2302270,0,345340
cd1141aa-5119-432e-8042-c7ffaf273790,23NU75BQYGIW,96470109,,209,534595,560849,391655,0,1487099,446129,0,1487099,0,223064
ef4b2863-988f-4eae-90ee-ee1184837fa5,YF72UVWRS8PV,77071640,,492,177773,940242,500439,0,1618454,485536,0,1618454,0,242768
438bb510-99ad-446e-8e5c-c407c7010774,DLUB9EH2AZE3,10432525,,496,286107,107570,21253,0,414930,124479,0,414930,0,62239
f51431fb-9bef-4824-97b6-a5ad03eb2100,N8NJNHELGU92,99387869,,398,12447,212328,77833,0,302608,90782,0,302608,0,45391
ca89c571-bdd0-4517-a711-fb965b3a5a2e,MA1NC9JCE8K9,17930061,,613,514946,153575,675349,0,1343870,403161,0,1343870,0,201580
f41838e0-33ef-4ff9-a3d6-cd50fd36038b,FDR93J40ECCA,10389666,,198,992605,839780,361753,0,2194138,658241,0,2194138,0,329120
670cef80-5f58-44dd-8dee-9545d1d82fb7,M2XOVFJW3PLT,65005102,,591,332260,2192408,868976,0,3393644,1018093,0,3393644,3000,509046
31f6c338-3c5b-4548-b582-0a0400355cda,KY9SMWCV7N19,88832766,,114,40033,741093,166183,0,947309,284192,0,947309,0,142096
93412298-ca61-4e20-9220-4ef1b62bb96d,RDPOBYNDYBAR,41994363,,986,100271,289634,332624,0,722529,216758,0,722529,0,108379
a6a71cb2-1543-4d5d-a4f2-7d7ed909cab8,VOIJWOTZ2HCC,78821937,,113,339710,415248,98861,16574581,17428400,5228520,0,853819,0,2614260
79894279-ebbf-4880-9072-e066cb26c3b3,8RZR0ICJN0AJ,51282415,,196,326122,732561,524145,0,1582828,474848,0,1582828,0,237424
7d07570f-86e1-435b-9342-db6933e3aa51,GS8N66X5N728,15952036,,744,969213,1559730,793576,0,3322519,996755,0,3322519,0,498377
04e17834-cf58-4b57-a9d1-84aaafb0b9cb,2Y8VK8WAWYTS,62642264,,619,343025,481583,2227,0,826835,248050,0,826835,0,124025
aa819cb5-e33b-478a-971d-bc82466cd18b,J49JBXIPI501,47334911,,887,37022,1392629,804031,0,2233682,670104,223368,2233682,0,335052
5f9f9eb5-e44b-4765-91ad-fd0c46de70ec,B5HE8AS6NHD5,50901161,,308,930424,2286352,688546,0,3905322,1171596,0,3905322,0,585798
3c78bb57-0f2a-4a94-907d-6a23064f8524,3HQ7MVM7WB0H,77622759,,895,264364,1276487,901155,0,2442006,732601,0,2442006,0,366300
2cca587e-3a25-4462-ab96-9516c824dd7c,JN1Q974QA34J,23462339,,633,511582,2176510,721638,0,3409730,1022919,0,3409730,0,511459
4bf093f2-13a9-49c4-8245-81efe7ba9afb,4UYLX6Y2RJBE,47718714,,212,42248,1155311,711120,0,1908679,572603,0,1908679,0,286301
47d7253b-8618-4e79-ba11-cde12f553e80,U7X0DFKWAL6H,88878366,,365,303579,523982,388307,0,1215868,364760,0,1215868,0,182380
6be74262-053f-4a94-8618-710340524d5d,E7KARQ8DCW9N,72590301,,568,828500,417241,374470,0,1620211,486063,0,1620211,0,243031
e28e9ee2-be4f-43d9-bbca-9a415f028997,CTFG8FUQMCHG,24804404,,189,347793,54260,520605,0,922658,276797,0,922658,0,138398
98850f06-97e1-4446-8ce5-749a76716af7,SK2609A45BGW,40827660,,131,909210,1302248,302276,37300108,39813842,11944152,0,2513734,0,5972076
11146142-4fb4-49a0-bb82-f8f2284015ab,PUDAU63TF210,51490964,,815,650755,821633,479329,0,1951717,585515,0,1951717,0,292757
5c5f8021-720f-4832-b4b2-7c8b3ab5c57c,WW42ZIWZ6CGD,11898337,,207,526775,1814242,699575,0,3040592,912177,0,3040592,0,456088
aa2df1e0-6a59-43eb-bf09-a505f76eb066,FO669TPTIOLO,76006277,,929,692558,1723851,749615,0,3166024,949807,0,3166024,0,474903
d3996bf1-1ced-44a8-8319-631198fcbeda,DEP5U7TV2057,84285243,,562,828014,1480566,850183,0,3158763,947628,0,3158763,0,473814
ed625021-ab30-475e-96b1-ce44deedf58e,C30LVENIMHVE,51018135,,410,698451,68181,675226,0,1441858,432557,0,1441858,0,216278
3fc23386-3e95-44e1-ab00-2b652c09b6a4,T5PLUJ24LXWF,14488464,,727,746096,1341102,374576,0,2461774,738532,246177,2461774,3000,369266
a724a94c-abf9-4ef5-8e53-4ce2669d74c9,XPQTN7JHK8AS,87076421,,779,317957,881788,462880,0,1662625,498787,0,1662625,0,249393
da8c8503-ab84-46a3-b08f-885011d57368,H4MSNV1BOGPL,55365218,,295,540250,329235,757569,0,1627054,488116,0,1627054,0,244058
9a2b5171-4a1f-4a30-a4c8-696cc6b013f7,BC2GX87ETJ0T,21671125,,573,309755,445718,256378,0,1011851,303555,0,1011851,0,151777
934864fe-8211-494e-afef-d1f5499e4bcc,LQXL3UIX4CTX,92683505,,764,673181,1733130,640495,0,3046806,914041,0,3046806,0,457020
18e622d8-66dd-49ac-8ba4-1385d95baf49,GLTCSO6WIJGC,55225750,,354,177759,1694714,927747,0,2800220,840066,0,2800220,0,420033
e9c2f788-5440-49d6-981a-ffcc1a2ab672,HDZ865OGC1MB,59172959,,861,10793,30073,677877,35097004,35815747,10744724,0,718743,0,5372362
592266a4-5ccf-4d84-aa67-22bbc7fbad21,OID251JC21VI,67813689,,193,99643,1797280,567132,0,2464055,739216,0,2464055,0,369608
0de77539-6b64-4893-96f0-1dd256c546c0,W7IV05LH251Z,22100790,,772,19006,1618567,403908,0,2041481,612444,0,2041481,0,306222
f084a5be-db58-428e-b4f3-ecbc29bd3ebe,L1BW2B4V8AGB,57857153,,554,979716,1772663,950087,0,3702466,1110739,0,3702466,0,555369
8a59de45-ba7a-4296-9519-5fbf4b10dbcc,88UB9FY8GZ2Z,60017975,,341,737051,2274477,895794,0,3907322,1172196,0,3907322,0,586098
91c0affe-0edc-46f5-bc98-8f2dbd24694d,99V02V1PVYW8,53098530,,660,630636,1233847,964013,0,2828496,848548,0,2828496,0,424274
7097f185-655b-4d62-8c20-74262f9daea2,MPP74UKZ2X4R,40149838,,868,105296,570596,572993,0,1248885,374665,0,1248885,0,187332
6a3d486b-3b8b-4830-95ee-f6b00dabcece,0LDK5WOE7BLZ,28974039,,148,274498,496863,277509,0,1048870,314661,0,1048870,0,157330
35b6050c-19ba-4790-b9bc-791133bb1cbb,5N3WYRSVQPHR,21274311,,897,742434,610112,622938,0,1975484,592645,197548,1975484,0,296322
495b6635-ee8f-42be-9f5a-e823ca5776e4,TAPCKH34Z1ZQ,25791355,,400,41780,1521311,792660,0,2355751,706725,0,2355751,0,353362
1b57b4c2-ecdc-4f99-98f5-b9772796d311,1QMQRFYGD8BM,61113414,,260,47648,1450449,850478,0,2348575,704572,0,2348575,0,352286
55c9c845-5c2d-4192-9454-3a7af0f3f521,AUJ1YQPYZZ91,46436508,,180,864464,2360425,66060,0,3290949,987284,0,3290949,0,493642
5af3cfa2-c4d9-4922-a276-ac507e371f14,5K4V5NJCM04W,49884600,,446,458594,1076435,728528,30938482,33202039,9960611,0,2263557,0,4980305
cb921469-087d-42c8-86f0-8d3bfe97c708,2CTYCZ777LYW,21882538,,145,279154,1616008,387750,0,2282912,684873,0,2282912,0,342436
9e5fcc25-3790-4c4c-8471-f91b752098c9,OVH7ULAPE9HJ,49144308,,898,600018,950842,684633,0,2235493,670647,0,2235493,0,335323
bb355ca4-55be-470d-90d7-dc02394da423,YRQD3GFT7H5R,66300063,,690,4792,1889614,47979,0,1942385,582715,0,1942385,3000,291357
b2bc2c6a-e5ab-479e-9364-7023d14ae755,SFYXHSXKJALT,88068441,,350,151926,1718624,72551,0,1943101,582930,0,1943101,0,291465
3b04149c-0c9f-4c9a-95ef-bff4e0a904be,8ZA2MPZIKCI8,74815239,,849,566512,646446,972633,0,2185591,655677,0,2185591,0,327838
4f655d5d-05a7-48db-a777-01c337aebafe,APJB6KJL7VA1,49703098,,910,44599,1002660,631395,0,1678654,503596,0,1678654,0,251798
f63b7c49-7bbc-4bde-b934-623250fed0ba,I0TDVDF5QG4Y,86101972,,240,280347,141014,112709,0,534070,160221,0,534070,0,80110
1758c921-c4ed-4d11-921f-7d85e2d5d8ca,AK9IHYW5ECTJ,41841665,,818,746563,331667,371437,0,1449667,434900,0,1449667,0,217450
30a52e6e-61a6-437f-957d-7d39fddae97b,JI7NSDMYB2RV,56350163,,323,302237,952985,428026,0,1683248,504974,0,1683248,0,252487
39c76a35-f961-4f6d-8361-8a10d9178ebb,TNC96H51YOGF,36743301,,434,545706,1474022,249051,0,2268779,680633,226877,2268779,0,340316
6f41ff29-c5fe-4f12-8458-760c59bce22f,A0F8INJ69YDZ,68112608,,208,561903,1763915,96169,0,2421987,726596,0,2421987,0,363298
fa463ad3-1e7b-4406-80bb-0b2d63ba4ca9,GL6G7E7X0XX8,38308045,,415,91730,1192899,315619,46578928,48179176,14453752,0,1600248,0,7226876
8db8d3b0-f4ce-4c5f-9513-ddc92fa15d87,LS2NGWYVIU0Q,49535169,,924,113325,549017,830420,0,1492762,447828,0,1492762,0,223914
a3c67504-3743-4410-9f9e-25f811eea499,3909PMMJQKQS,40251726,,416,914354,689726,893637,0,2497717,749315,0,2497717,0,374657
058fae7d-03a0-4171-8f9b-bdbfb5b3942a,OX8M4UES37CK,61691543,,830,302132,1880275,908253,0,3090660,927198,0,3090660,0,463599
2943f06c-556b-4759-bd94-9ef541646a06,2MFGPK82JZ5G,79784295,,857,674241,1278904,871865,0,2825010,847503,0,2825010,0,423751
0fa0df34-786c-4736-bd61-b9b21cd2fcc1,VSQO01MCLEIE,40455032,,853,71507,158235,572668,0,802410,240723,0,802410,0,120361
e5f2efd9-a1da-4c17-b35c-5c1f9e30f77e,Z0N3I30I405J,76611418,,328,184079,184494,351280,0,719853,215955,0,719853,0,107977
6187a5c1-d284-493b-88c7-4c6e66dbafc0,0KDHVP6HRNOS,78879297,,775,507278,2288483,87400,0,2883161,864948,0,2883161,0,432474
f00cbc9b-02b8-4b6d-9682-53ca3d4bc77d,SJ06P2U0SA7I,66159941,,377,180064,2106254,605406,0,2891724,867517,0,2891724,0,433758
1beab628-e170-43a3-950d-db8f887897c2,KQWPH1HPILPM,75416402,,843,414862,1407853,907428,0,2730143,819042,0,2730143,0,409521
3c2e1718-513e-4aba-a8f9-3dfa627ba801,J5F7FHEQWHRL,25287065,,608,112594,1888236,661163,0,2661993,798597,0,2661993,0,399298
38d60a66-6dc5-464c-9e5b-6798763b2bad,6DI3BPBQSMIL,31951495,,151,696078,1618712,251892,0,2566682,770004,0,2566682,0,385002
db3e9cc8-d294-435e-9867-ee7eb43d7ab0,HUDMSB6SOY5G,40137144,,182,837171,2305951,734541,17038895,20916558,6274967,2091655,3877663,3000,3137483
47bdc14e-7eff-4902-9904-78c8ace7aed7,BAG86NOY4E8R,83535994,,212,421052,2208022,172690,0,2801764,840529,0,2801764,0,420264
1c078eae-ec70-42fe-af98-61de9c5d69df,G8FMIEO161TN,23065399,,640,852202,632241,815902,0,2300345,690103,0,2300345,0,345051
b242f714-52a1-4c45-8d34-69722bddc392,0KOI6DLVUIR4,14389534,,879,367950,1354842,779736,0,2502528,750758,0,2502528,0,375379
cd6bbb01-fab1-480f-9242-80b0a32f7539,28FJMJ0XD51T,18693598,,383,724486,1933204,455350,0,3113040,933912,0,3113040,0,466956
ee132b15-2b55-4a97-ba3b-41aa8c884df6,CQ9SBFW8T7BV,88742962,,579,607620,414765,965911,0,1988296,596488,0,1988296,0,298244
21eeddb4-3c8c-41af-9bc6-60b4dd95598e,HDYR6QWS3SV2,68230663,,943,643082,2492445,430282,0,3565809,1069742,0,3565809,0,534871
bca3f755-0d55-4302-aa24-45a3811c67ad,VEZTFLBRMIDS,33498248,,527,155641,1192207,767456,0,2115304,634591,0,2115304,0,317295
5bb7a49c-ddfc-4162-a51a-b041c8ed491a,UTMSGYZBIDDZ,81343571,,678,791182,353863,864023,0,2009068,602720,0,2009068,0,301360
caf8f4c5-560a-4787-8b76-c809d5f5f2f5,FZYW3DKRVHP5,87113800,,599,488863,367561,308159,0,1164583,349374,0,1164583,0,174687
96a657c0-851c-4bcc-ab00-397126d3f1ba,IHN5EHDG2P35,78962572,,594,475990,2177227,903287,0,3556504,1066951,0,3556504,0,533475
91e24d5b-37de-4241-9365-df0a465f96ff,C3KZ3LH8UNW6,45882867,,566,599996,2073168,56674,0,2729838,818951,0,2729838,0,409475
290ff760-a810-460b-9498-1cad3bec4460,OI3ETXIM2TJ8,50195551,,211,207916,1778695,562591,19053909,21603111,6480933,0,2549202,0,3240466
1b04ec61-5a5e-4592-973c-ccabb6b68fdd,0WLP8GB65C9R,62491205,,697,840893,990546,307487,0,2138926,641677,0,2138926,0,320838
0dd61274-1282-407a-8cee-ff99d6ce0a66,DAXD816FDKU6,72073035,,519,264318,1907273,980879,0,3152470,945741,315247,3152470,0,472870
48372a3e-f386-4210-8f3f-ad49f85459d2,D3NK9JVFW4O0,28035436,,685,235814,1184905,257657,0,1678376,503512,0,1678376,0,251756
01774c94-4bf7-4cd2-bb8c-af6bb47eb5f5,HNPWUYGM38D1,17038742,,700,265725,1969928,522378,0,2758031,827409,0,2758031,0,413704
72dc09a0-dd92-4cf4-9499-724005f775f5,3B9DD8XKWII7,68800399,,428,541540,109155,379457,0,1030152,309045,0,1030152,0,154522
1d1587e9-9d1f-41af-81b5-050af3c07fc7,UZHRG2MIFAAJ,87644403,,994,238528,2491565,121221,0,2851314,855394,0,2851314,0,427697
cd200c03-fd55-4567-8223-23dfca9f5c53,FYHA1BO9KLYQ,19601716,,704,525525,2039613,621249,0,3186387,955916,0,3186387,0,477958
5fbb9a5e-caf2-41b1-8250-d9893bc3bc74,8HTZ5B6JK60U,38045786,,675,589971,1530680,14064,0,2134715,640414,0,2134715,0,320207
2210a7ab-30d9-4b60-ae4a-2514795fd84d,4IKRA7DKALQX,82939236,,134,611110,1658140,338858,0,2608108,782432,0,2608108,3000,391216
72649e90-6d1c-4a45-b437-25d714ea75c2,W4Z8JXE1GCP4,70504786,,988,132770,2413275,614043,0,3160088,948026,0,3160088,0,474013
d2738365-8901-44a0-ac16-4a38a495963e,E5KY5LC43GAM,96522081,,363,191026,691506,181606,0,1064138,319241,0,1064138,0,159620
be311153-418d-4a97-b7ba-219034ec764f,YGI76FCFPYWE,41516598,,154,483728,1760507,434455,12568812,15247502,4574250,0,2678690,0,2287125
69a0261e-fe67-40a5-baad-deeba5227cb6,5S1NO02GPND4,59123566,,640,12076,2023784,519065,0,2554925,766477,0,2554925,0,383238
0815b63b-99aa-4344-a188-2f221d39ecc5,ZCA85P8QTELJ,80185730,,125,167136,898573,587767,0,1653476,496042,0,1653476,0,248021
a6a1c01b-9aef-478d-89eb-d0d29e8f922b,BWAHHAXWZN40,78632853,,258,506915,1287223,840888,0,2635026,790507,0,2635026,0,395253
82695800-97a6-4e9d-8185-f9a95f430840,WED2RQDHODB9,51760221,,509,829244,2092978,114099,0,3036321,910896,303632,3036321,0,455448
d47b4384-227c-462d-863e-71d4a1f8eaeb,H1YQE0DIN1JG,79814386,,183,652146,157927,968271,0,1778344,533503,0,1778344,0,266751
02e7eb05-f163-407a-84f8-a9361a653605,TUXZVWA2S49K,28814879,,213,94669,2174120,583343,0,2852132,855639,0,2852132,0,427819
fa81d9ac-46e9-4a26-9ede-45b42af91925,F4HVXNBEHFQ3,45584836,,142,579960,2463139,38093,0,3081192,924357,0,3081192,0,462178
f5f38f13-f2aa-4d9f-81e0-a44e1008bdf9,QEAOG77CAFVT,31721428,,435,262125,613132,362575,0,1237832,371349,0,1237832,0,185674
bc649f53-cd5e-49fb-ba96-e3b08c387476,NKXWR8YNEF5S,82443661,,517,393774,1674869,248445,0,2317088,695126,0,2317088,0,347563
af49f4ca-d0cc-407e-8f3d-7747b457a9ca,VP9YLFS3F36E,90701504,,341,399724,116880,501527,0,1018131,305439,0,1018131,0,152719
b7d9de4d-362a-44af-ae2a-f0da5a8ff9aa,OOCC5WGV0I6C,27580155,,934,457489,2391927,188900,0,3038316,911494,0,3038316,0,455747
123bdda7-623e-4a7f-be7f-89d6d8038fd4,35SO9RJYM3I4,44073366,,481,386083,566035,655053,48900604,50507775,15152332,0,1607171,0,7576166
5f63943c-e15e-4cbc-a423-f857aa718979,O2MIIYQ06E5B,11861407,,773,925853,1729643,947266,0,3602762,1080828,0,3602762,0,540414
f18b2b94-9eae-44cc-8e6b-f98756318679,RN6EEX6KTSNA,79207151,,103,71500,1190342,235922,0,1497764,449329,0,1497764,0,224664
bcc6dc36-a3bd-48fe-a5d4-393f3063dade,B4OP05ARG4WC,87384721,,952,828250,1671505,745484,0,3245239,973571,0,3245239,0,486785
fc942ec7-4fc7-4bba-88b9-37a57825dad7,0UZ83P2UNEZ6,51958895,,752,67770,775798,573069,0,1416637,424991,0,1416637,0,212495
8bfe5608-a10b-46a9-b353-4e93abf6e736,RJTYTDWN4JYC,80774523,,528,301120,1481342,563330,0,2345792,703737,0,2345792,0,351868
5686f184-06e4-4eda-9f3a-abaffda74a1f,6ONBCXELMLRL,37547618,,670,373044,427171,808379,0,1608594,482578,160859,1608594,3000,241289
6d0c5a46-a96e-4d76-b499-a840e592bf9c,5IXIQPYCO12V,67998446,,467,984405,2193866,166509,0,3344780,1003434,0,3344780,0,501717
d70bd210-ff12-43c0-82f1-b3ff4d7348b7,H13FZB0BNEKY,34894872,,296,485144,597497,562000,0,1644641,493392,0,1644641,0,246696
56af8cd6-086f-4112-a299-f81a326ff208,CZYKWTYJH817,15224140,,849,684381,2102743,881751,0,3668875,1100662,0,3668875,0,550331
f1d1587d-d01c-4f0b-9395-935024944ed9,FIJMHMGCH94V,51264118,,129,57233,1518149,808208,0,2383590,715077,0,2383590,0,357538
d8393a00-2038-4f04-b273-78bf2f7eab4c,6ZX0ZPNO3W7O,57054817,,211,603819,1457789,652246,0,2713854,814156,0,2713854,0,407078
a3404397-a46c-4b9f-8a2c-9c480a94a7f3,VG0EUUMVF4OA,89004995,,843,761064,239682,99603,22065766,23166115,6949834,0,1100349,0,3474917
82cec583-7c2a-461b-8253-11d5b7bc6640,F81IYESBJ01P,16586428,,386,836764,2331004,736777,0,3904545,1171363,0,3904545,0,585681
a84252cf-11f6-4d50-92ee-de60dc7f7429,S5A357BGMCL5,73190262,,852,755468,2112636,863434,0,3731538,1119461,0,3731538,0,559730
88499563-dab2-4b00-ae54-99543fb21e00,M9Q07FAVAM7G,91598335,,795,952676,1241833,383415,0,2577924,773377,0,2577924,0,386688
d6e8133a-bd11-4e15-a2a7-d24c818599cf,BDGS8P7MVJS2,22789455,,943,196555,2489768,757537,0,3443860,1033158,0,3443860,0,516579
74930ed7-4662-4e79-b6f6-8de09bd14823,HY0NUIURIMTG,93686482,,437,880846,1066272,77090,0,2024208,607262,0,2024208,0,303631
b91c4207-3433-4369-99f0-f9298ff86150,YSPJ234CEKQJ,33882890,,229,473690,1566012,413941,0,2453643,736092,0,2453643,0,368046
649a0412-a926-418d-a854-3f9f41d4366c,BO18KUYVVHKU,80311411,,207,919061,1926523,735143,0,3580727,1074218,0,3580727,0,537109
d2c453dd-8acb-49a4-8db1-769890f6dc75,BMPA2NN1755R,96164948,,272,296798,1987081,189123,0,2473002,741900,247300,2473002,0,370950
a9bf230b-5577-4525-b0bf-c0aa55d64442,PTL4DMDUUYJ5,50826140,,240,801461,1564575,1742,0,2367778,710333,0,2367778,0,355166
fbec33aa-125c-4124-992c-d8128b1b421f,X1GZXIEIPQYI,40638896,,648,166088,2117313,252315,0,2535716,760714,0,2535716,0,380357
fb14f4ea-216b-4a1a-a491-1fb6209247bd,TGDBK019PMSW,90227759,,740,696067,217192,981295,0,1894554,568366,0,1894554,0,284183
4798ab1f-e733-49fe-a387-55eecbce1c15,YH04Z3FJ3JYC,24137058,,447,250258,1519387,953831,35871162,38594638,11578391,0,2723476,0,5789195
43d50e5d-a9ab-4726-b091-c0c2aa7fdfcd,1JVDK3ODBBHB,97043551,,223,562092,2033049,205660,0,2800801,840240,0,2800801,0,420120
d868c444-a96a-4f14-8d14-eea5ff1d2b4f,CPWTL54BN8ET,43343668,,773,822644,2027110,148344,0,2998098,899429,0,2998098,0,449714
889eb1d1-b66b-4924-90f7-57a42da10111,UHBL0XFI2C6Z,61223535,,964,255882,1018407,430066,0,1704355,511306,0,1704355,3000,255653
b8fa916d-ff99-44f2-9de3-edec0fe5f828,9Q1BCFZDQT0I,72822585,,980,5301,649897,572838,0,1228036,368410,0,1228036,0,184205
4e26894e-b17e-487d-8e83-e41f3835c47a,F8AVD0SJJ6PL,70426206,,473,342849,53164,54657,0,450670,135201,0,450670,0,67600
528ecac1-bc55-45b4-84da-1793881a9207,0MEKV6URTYQ5,31441315,,564,708463,862509,28215,0,1599187,479756,0,1599187,0,239878
c1eba960-d0a9-4f34-b547-198d5bff8351,2UOYFC60OUNQ,60861320,,887,538309,1750154,636301,0,2924764,877429,0,2924764,0,438714
1bde1ef4-857e-4cb2-b69c-66cc9004f4de,54AWZOOSWUV1,85090028,,793,10911,495406,872407,0,1378724,413617,0,1378724,0,206808
01039059-5ebd-48a3-9c04-5fdfdae6ff84,1LJ7G2UJJJ20,81231707,,151,952777,2402486,869537,0,4224800,1267440,0,4224800,0,633720
cdb9d49e-d084-4ab5-993f-2082eb8758af,MHNBGO32C47J,94408259,,661,599938,1810831,244633,0,2655402,796620,265540,2655402,0,398310
f42c8448-e4af-4b26-8598-e30d0cc9111e,UVPBOV8ZL8JP,62417774,,678,417589,2357887,640322,0,3415798,1024739,0,3415798,0,512369
bad9138d-0860-46e2-b8c6-ff1b61a78649,K5WFQ5JKIUNP,95651097,,502,389867,327000,208141,23774812,24699820,7409946,0,925008,0,3704973
bc6c2157-59ba-4b7b-8ae4-e770eb20d79f,QX6V90TVD5JN,35567555,,748,732405,2108409,699241,0,3540055,1062016,0,3540055,0,531008
256d7ad1-6492-4b57-8ecf-33eba5ff1e48,GQ0DCW8U0DJ5,25013225,,469,282920,2306826,33338,0,2623084,786925,0,2623084,0,393462
e21dbec9-b1d8-45df-8111-aa77da7fcde3,C702PARONV6E,22549767,,690,460584,1053359,722804,0,2236747,671024,0,2236747,0,335512
6c9e42f4-b573-4566-8125-eca27c570b8b,N7QBEB9AM365,59780025,,859,539053,2444701,553065,0,3536819,1061045,0,3536819,0,530522
fa9f2a5d-e189-4c7a-a4c2-a5a261f38104,I8802NFXZ80M,44988141,,225,726406,2477339,276016,0,3479761,1043928,0,3479761,0,521964
a70cd261-0eba-4b2a-a63d-e5ffb2e6e0df,215ORAYPZ94E,82061011,,217,425968,1379588,163021,0,1968577,590573,0,1968577,0,295286
fa94a156-2717-4a3b-80ef-5fac6fa82f09,UUN0FGQGYSYM,35226748,,626,395833,2495095,70901,0,2961829,888548,0,2961829,0,444274
f7ad1039-6fca-4314-8c54-a3efaf1f2b9b,FX8UG7LDKRUA,78018340,,414,576765,1227931,932208,0,2736904,821071,0,2736904,0,410535
aedb924b-88c0-423d-99b5-2cd7eaa9ca62,CPAONP9JU3I9,23059831,,232,477699,340285,221494,0,1039478,311843,0,1039478,0,155921
58770757-de10-4ac8-9349-d7b9e1783c00,PF9CCOCQA992,25344298,,173,51950,48330,130157,0,230437,69131,0,230437,0,34565
6722e952-7684-49d7-b04f-55147cdb8712,4NHS6KC2KV1P,18601021,,234,998534,1035932,150554,0,2185020,655506,0,2185020,0,327753
48c42abe-c1f6-40e4-a90e-db96b9d08361,1J9B10GN3DD7,96310577,,944,375745,691576,126486,20516387,21710194,6513058,2171019,1193807,3000,3256529
e89730b8-3f17-458d-aa91-f17c0a2b3751,BW7PBGG5U2YN,75595911,,701,210017,635837,1982,0,847836,254350,0,847836,0,127175
e34f1122-8fbe-4158-8cb9-ccd62e01ff5e,V0TNF9UV3PSI,71484354,,599,97339,2150016,149166,0,2396521,718956,0,2396521,0,359478
7c539d57-1594-4cfd-b5cc-9697d1914c7d,0Q8LTC3YW99Z,32646328,,366,135523,2325416,954351,0,3415290,1024587,0,3415290,0,512293
d0b5666e-089c-4d7b-8ac6-4c8920a593dc,Y5XZY5D918N0,24430537,,179,194567,494936,568140,0,1257643,377292,0,1257643,0,188646
afa0f991-3dac-4107-8952-5cfbf11f7dea,Y61173IPQE01,45048533,,129,425373,1320416,466406,0,2212195,663658,0,2212195,0,331829
ffacfb2c-f58d-4c04-84bd-338f6189e21e,BKWOVS7ZA66H,97510394,,411,423007,2338847,483031,0,3244885,973465,0,3244885,0,486732
36ea4c14-4640-4589-aaca-d5014229ff9b,GOL2DEF3FY4Q,25763803,,140,31651,1826676,882303,0,2740630,822189,0,2740630,0,411094
306eeaa1-6c79-4b7f-9cfa-a11bb291530a,EBNTFUIAATZ2,55464924,,278,492839,1013789,180156,0,1686784,506035,0,1686784,0,253017
7c7deeab-2f05-45a8-b592-88ce48348991,IS7SW4PC5M6K,66489411,,594,877433,486188,992879,0,2356500,706950,0,2356500,0,353475
5870386a-f12c-44f7-b1a6-8cf43d56d601,2L52HIDZTLA2,64451759,,509,880205,383252,209630,0,1473087,441926,0,1473087,0,220963
